Q9_1,Q9_2,Q9_3,HeadAcc,RawAX,RawAY,RawAZ,RawGX,RawGY,RawGZ,RawMX,RawMY,RawMZ,lon,lat,utc_datetime,ME
-0.54115,-0.38494,-0.64151,292,6767,1578,331,-1496,880,-7010,-133,353,-138,,,2024-06-27T20:49:36.900Z,M
-0.51314,-0.40725,-0.67447,293,6485,2998,781,-1177,1112,-6766,-130,338,-155,,,2024-06-27T20:49:36.920Z,M
-0.48275,-0.42853,-0.70224,293,5857,3656,877,-760,1182,-6384,-125,306,-145,,,2024-06-27T20:49:36.940Z,M
-0.45323,-0.44789,-0.72293,293,6199,4168,1339,-249,1137,-5459,-129,299,-154,,,2024-06-27T20:49:36.960Z,M
-0.42824,-0.46462,-0.73715,292,7711,4756,895,-9,811,-4537,-144,278,-154,,,2024-06-27T20:49:36.980Z,M
-0.39514,-0.48738,-0.75517,290,8033,6002,1501,-411,25,-3187,-144,252,-164,,,2024-06-27T20:49:37Z,M
-0.38493,-0.49133,-0.76294,290,7689,6506,719,-783,-52,-2584,-152,252,-164,,,2024-06-27T20:49:37.020Z,M
-0.37807,-0.49168,-0.76914,291,7755,7578,111,-764,46,-1656,-156,242,-163,,,2024-06-27T20:49:37.040Z,M
-0.3762,-0.48960,-0.77251,291,7633,8350,811,-554,10,-552,-155,244,-169,,,2024-06-27T20:49:37.060Z,M
-0.38,-0.48507,-0.77319,291,7495,8370,1257,-417,-146,493,-162,228,-167,,,2024-06-27T20:49:37.080Z,M
-0.38826,-0.47876,-0.77165,291,7339,7494,1647,-317,-311,1260,-164,232,-181,,,2024-06-27T20:49:37.100Z,M
-0.39997,-0.47081,-0.76819,291,7469,6610,1489,-235,-427,1799,-158,235,-178,,,2024-06-27T20:49:37.120Z,M
-0.43448,-0.44425,-0.75739,291,7219,5952,1515,-558,-690,3208,-149,249,-164,,,2024-06-27T20:49:37.140Z,M
-0.45709,-0.42567,-0.74892,296,7137,5192,1743,-659,-858,3802,-149,262,-162,,,2024-06-27T20:49:37.160Z,M
-0.48076,-0.40565,-0.73861,302,7061,4258,1859,-700,-988,3988,-146,269,-163,,,2024-06-27T20:49:37.180Z,M
-0.50469,-0.38434,-0.72622,308,7103,3382,1713,-660,-1025,4221,-147,273,-164,,,2024-06-27T20:49:37.200Z,M
-0.52981,-0.36121,-0.7109,311,7177,2912,2149,-625,-1170,4571,-143,301,-161,,,2024-06-27T20:49:37.220Z,M
-0.55727,-0.33554,-0.69179,312,7463,2134,2137,-705,-1458,4973,-137,318,-157,,,2024-06-27T20:49:37.240Z,M
-0.58528,-0.30675,-0.66969,314,7569,1372,1701,-800,-1535,5339,-137,328,-142,,,2024-06-27T20:49:37.260Z,M
-0.61231,-0.27656,-0.64544,319,7619,426,1059,-878,-1567,5393,-133,332,-153,,,2024-06-27T20:49:37.280Z,M
-0.66374,-0.21107,-0.59192,317,7419,162,687,-1153,-1700,5508,-147,373,-122,,,2024-06-27T20:49:37.300Z,M
-0.68655,-0.17783,-0.5616,318,7533,-394,829,-996,-1698,5524,-152,394,-129,,,2024-06-27T20:49:37.320Z,M
-0.70666,-0.14581,-0.5291,320,7453,-1350,895,-783,-1755,5467,-156,404,-128,,,2024-06-27T20:49:37.340Z,M
-0.72558,-0.11525,-0.49419,317,7219,-2202,547,-747,-1977,5330,-181,435,-115,,,2024-06-27T20:49:37.360Z,M
-0.7429,-0.08591,-0.45792,314,6729,-2448,-403,-753,-2063,5104,-179,448,-100,,,2024-06-27T20:49:37.380Z,M
-0.75653,-0.05823,-0.42155,313,6243,-2234,-1737,-484,-1967,4947,-187,448,-98,,,2024-06-27T20:49:37.400Z,M
-0.76389,-0.03344,-0.38564,312,5431,-2566,-2091,295,-1778,4827,-199,454,-85,,,2024-06-27T20:49:37.420Z,M
-0.75461,0.01357,-0.3235,305,3461,-5242,-2535,1918,-632,4629,-237,458,-79,,,2024-06-27T20:49:37.440Z,M
-0.74132,0.03560,-0.29952,303,2007,-6606,-2423,2321,-168,4233,-237,479,-86,,,2024-06-27T20:49:37.460Z,M
-0.72475,0.05719,-0.2778,301,879,-7702,-2477,2562,113,4009,-254,479,-104,,,2024-06-27T20:49:37.480Z,M
-0.70736,0.07872,-0.25904,300,-661,-8752,-1041,2354,369,3681,-265,487,-111,,,2024-06-27T20:49:37.500Z,M
-0.69108,0.09539,-0.24572,297,-1507,-9694,-795,2064,434,2860,-283,479,-111,,,2024-06-27T20:49:37.520Z,M
-0.68004,0.10958,-0.23948,295,-1811,-10760,-13,1178,727,1888,-290,481,-116,,,2024-06-27T20:49:37.540Z,M
-0.67422,0.12192,-0.23894,294,-1929,-10964,339,378,955,1090,-299,480,-120,,,2024-06-27T20:49:37.560Z,M
-0.66939,0.14709,-0.24487,294,-1117,-9492,163,-286,1279,654,-306,479,-132,,,2024-06-27T20:49:37.580Z,M
-0.6664,0.16204,-0.24808,294,-863,-8898,131,-233,1427,781,-299,470,-123,,,2024-06-27T20:49:37.600Z,M
-0.66191,0.17839,-0.25113,293,-1163,-8496,205,-108,1532,937,-319,471,-122,,,2024-06-27T20:49:37.620Z,M
-0.65619,0.19523,-0.25457,291,-1323,-8332,729,-4,1620,980,-325,480,-128,,,2024-06-27T20:49:37.640Z,M
-0.65005,0.21182,-0.25954,292,-1437,-8530,1269,11,1736,844,-319,466,-122,,,2024-06-27T20:49:37.660Z,M
-0.64492,0.22833,-0.26585,292,-1501,-8438,1781,-177,1845,667,-319,473,-122,,,2024-06-27T20:49:37.680Z,M
-0.63926,0.24647,-0.27405,292,-1453,-8292,1961,-239,2133,621,-336,468,-119,,,2024-06-27T20:49:37.700Z,M
-0.63199,0.26630,-0.28454,290,-1237,-7622,2137,-170,2476,601,-340,464,-115,,,2024-06-27T20:49:37.720Z,M
-0.60694,0.30495,-0.31277,291,-947,-7500,3171,706,2885,506,-347,466,-114,,,2024-06-27T20:49:37.740Z,M
-0.59075,0.32180,-0.3309,291,-797,-7970,3349,964,2968,242,-354,468,-114,,,2024-06-27T20:49:37.760Z,M
-0.57579,0.33668,-0.34977,290,-483,-7968,3469,862,2893,-31,-353,464,-108,,,2024-06-27T20:49:37.780Z,M
-0.56278,0.35054,-0.36824,290,-309,-7800,3247,623,2805,-211,-358,470,-113,,,2024-06-27T20:49:37.800Z,M
-0.55107,0.36382,-0.38588,289,-333,-7390,3171,442,2715,-294,-363,462,-108,,,2024-06-27T20:49:37.820Z,M
-0.5395,0.37551,-0.4029,289,-261,-7128,3267,480,2556,-342,-356,462,-100,,,2024-06-27T20:49:37.840Z,M
-0.52731,0.38520,-0.42005,290,-213,-6962,3115,656,2421,-410,-375,466,-101,,,2024-06-27T20:49:37.860Z,M
-0.49988,0.40054,-0.45457,292,-141,-6716,3461,998,2287,-405,-371,464,-95,,,2024-06-27T20:49:37.880Z,M
-0.48451,0.40695,-0.47151,292,-195,-6788,3435,1122,2259,-350,-367,463,-101,,,2024-06-27T20:49:37.900Z,M
-0.46869,0.41294,-0.48764,292,-179,-7034,3535,1158,2193,-280,-375,452,-94,,,2024-06-27T20:49:37.920Z,M
-0.45334,0.41882,-0.50227,293,-433,-7180,3625,1070,2082,-211,-371,472,-95,,,2024-06-27T20:49:37.940Z,M
-0.43785,0.42501,-0.51548,292,-573,-7108,3997,1007,2037,-88,-365,460,-101,,,2024-06-27T20:49:37.960Z,M
-0.42142,0.43084,-0.52835,292,-259,-6922,4249,1090,2034,-8,-367,458,-101,,,2024-06-27T20:49:37.980Z,M
-0.40388,0.43618,-0.54166,292,-29,-6956,4635,1197,2089,-3,-376,464,-98,,,2024-06-27T20:49:38Z,M
-0.37026,0.44701,-0.56733,292,1045,-7180,3789,1027,2017,-84,-372,452,-94,,,2024-06-27T20:49:38.020Z,M
-0.35538,0.45318,-0.57673,292,903,-7624,2991,803,1876,118,-375,452,-89,,,2024-06-27T20:49:38.040Z,M
-0.34217,0.46017,-0.58304,292,691,-8296,3619,538,1661,264,-386,451,-100,,,2024-06-27T20:49:38.060Z,M
-0.33062,0.46716,-0.58741,291,1011,-8298,4313,363,1457,337,-380,452,-94,,,2024-06-27T20:49:38.080Z,M
-0.31958,0.47445,-0.58972,290,1035,-7972,4161,253,1313,524,-392,454,-95,,,2024-06-27T20:49:38.100Z,M
-0.30936,0.48116,-0.59127,290,901,-7764,3663,203,1201,595,-381,448,-98,,,2024-06-27T20:49:38.120Z,M
-0.29948,0.48760,-0.59229,290,901,-7950,3633,186,1129,627,-386,451,-95,,,2024-06-27T20:49:38.140Z,M
-0.2903,0.49361,-0.59377,290,907,-8792,3751,183,1073,448,-392,443,-75,,,2024-06-27T20:49:38.170Z,M
-0.28073,0.50149,-0.59747,290,401,-9728,3673,-79,607,-49,-392,438,-90,,,2024-06-27T20:49:38.190Z,M
-0.28235,0.50371,-0.59945,290,679,-9526,4047,-284,344,-461,-398,447,-81,,,2024-06-27T20:49:38.210Z,M
-0.28484,0.50500,-0.60136,290,-99,-10094,4059,-269,200,-503,-393,458,-76,,,2024-06-27T20:49:38.230Z,M
-0.28971,0.50551,-0.60531,290,-75,-11264,4081,-332,233,-960,-394,446,-88,,,2024-06-27T20:49:38.250Z,M
-0.29938,0.50570,-0.61025,290,573,-12174,3471,-650,130,-1522,-397,446,-75,,,2024-06-27T20:49:38.270Z,M
-0.31363,0.50949,-0.61364,290,877,-13972,3621,-1380,261,-1887,-393,452,-86,,,2024-06-27T20:49:38.290Z,M
-0.33462,0.51966,-0.61271,290,1289,-14690,3981,-2627,391,-2244,-386,456,-72,,,2024-06-27T20:49:38.310Z,M
-0.39736,0.54816,-0.59437,295,1933,-11818,4695,-4500,-176,-2748,-377,463,-66,,,2024-06-27T20:49:38.330Z,M
-0.43158,0.56369,-0.57833,294,2155,-10426,4547,-4863,-246,-2640,-358,467,-42,,,2024-06-27T20:49:38.350Z,M
-0.46549,0.57841,-0.55945,295,1793,-10706,3985,-5034,-311,-2617,-354,463,-31,,,2024-06-27T20:49:38.370Z,M
-0.50109,0.59369,-0.53515,294,2181,-10720,4183,-5633,-459,-2677,-348,464,-12,,,2024-06-27T20:49:38.390Z,M
-0.5389,0.60969,-0.50139,296,2487,-9672,3621,-6406,-997,-2497,-345,467,-2,,,2024-06-27T20:49:38.410Z,M
-0.57515,0.62521,-0.46088,294,2265,-8076,2917,-6900,-1388,-2185,-325,459,25,,,2024-06-27T20:49:38.430Z,M
-0.60621,0.64131,-0.4153,294,1983,-5586,2015,-6890,-1482,-1604,-324,447,36,,,2024-06-27T20:49:38.450Z,M
-0.64362,0.67497,-0.32372,294,2019,-2204,-1247,-6039,-1200,-201,-321,429,59,,,2024-06-27T20:49:38.470Z,M
-0.65579,0.68776,-0.28143,294,1861,-1864,-2329,-5486,-1229,-191,-322,404,88,,,2024-06-27T20:49:38.490Z,M
-0.66628,0.69777,-0.23968,295,1549,-1632,-3013,-5243,-1282,-237,-333,385,95,,,2024-06-27T20:49:38.510Z,M
-0.67454,0.70578,-0.19932,295,617,-1596,-4215,-4984,-1231,-199,-324,378,106,,,2024-06-27T20:49:38.530Z,M
-0.68152,0.71190,-0.15865,294,1185,-990,-4673,-5043,-1149,-250,-342,371,99,,,2024-06-27T20:49:38.550Z,M
-0.68631,0.71690,-0.11675,292,1273,434,-5087,-4912,-1409,-115,-340,353,103,,,2024-06-27T20:49:38.570Z,M
-0.68917,0.72029,-0.07712,295,489,1518,-5847,-4620,-1321,-94,-338,324,110,,,2024-06-27T20:49:38.590Z,M
0.69135,-0.72121,0.04315,296,-227,3214,-6471,-4111,-959,-231,-348,311,113,,,2024-06-27T20:49:38.610Z,M
0.69516,-0.71787,-0.00844,298,-383,5574,-7213,-2706,-578,-417,-347,286,104,,,2024-06-27T20:49:38.630Z,M
0.69529,-0.71699,-0.02096,300,-197,6760,-8447,-1596,-272,-147,-361,282,98,,,2024-06-27T20:49:38.650Z,M
0.6929,-0.71906,-0.02401,301,167,7512,-8501,-406,-80,300,-356,287,98,,,2024-06-27T20:49:38.670Z,M
0.68836,-0.72391,-0.01844,301,285,7432,-7971,801,-36,693,-357,286,101,,,2024-06-27T20:49:38.690Z,M
0.68172,-0.73099,-0.00631,301,321,6740,-7401,1837,-132,1016,-354,273,96,,,2024-06-27T20:49:38.710Z,M
0.67326,-0.73923,0.01205,301,9,5752,-7021,2750,-152,1253,-357,278,96,,,2024-06-27T20:49:38.730Z,M
-0.6628,0.74786,-0.03588,301,-193,4804,-6617,3568,-33,1454,-361,287,98,,,2024-06-27T20:49:38.750Z,M
-0.64981,0.75615,-0.06725,306,-355,3764,-6183,4382,112,1635,-353,295,100,,,2024-06-27T20:49:38.770Z,M
-0.6173,0.76602,-0.14725,312,-541,1394,-5083,5816,321,1687,-352,320,101,,,2024-06-27T20:49:38.790Z,M
-0.59545,0.76717,-0.19307,314,-341,28,-4153,6439,264,1903,-361,335,98,,,2024-06-27T20:49:38.810Z,M
-0.56877,0.76510,-0.24145,317,-15,-1164,-2809,7004,193,2126,-363,351,100,,,2024-06-27T20:49:38.830Z,M
-0.53755,0.75928,-0.29001,317,-191,-2094,-1387,7343,61,2334,-357,381,91,,,2024-06-27T20:49:38.850Z,M
-0.50424,0.74777,-0.3382,318,-623,-3222,177,7580,-97,2211,-363,390,83,,,2024-06-27T20:49:38.870Z,M
-0.47091,0.73059,-0.38334,319,-929,-4144,1805,7512,-389,1977,-366,401,72,,,2024-06-27T20:49:38.890Z,M
-0.41143,0.68360,-0.46009,320,-587,-10100,3889,6392,-783,1191,-381,425,35,,,2024-06-27T20:49:38.910Z,M
-0.3935,0.65826,-0.48856,318,-1115,-13868,2663,5214,-904,301,-372,439,18,,,2024-06-27T20:49:38.930Z,M
-0.38433,0.63757,-0.51102,315,175,-15968,2749,3616,-491,-524,-380,437,8,,,2024-06-27T20:49:38.950Z,M
-0.38237,0.62599,-0.52351,313,439,-17122,2691,1709,-199,-721,-374,454,0,,,2024-06-27T20:49:38.970Z,M
-0.3846,0.62193,-0.52657,313,-721,-15794,673,328,-224,-454,-379,456,-10,,,2024-06-27T20:49:38.990Z,M
-0.38639,0.62213,-0.52488,313,-1425,-13538,-271,-204,-192,-32,-377,458,-13,,,2024-06-27T20:49:39.010Z,M
-0.38688,0.62364,-0.52153,313,-1625,-11324,-1375,-275,-212,255,-379,454,-10,,,2024-06-27T20:49:39.030Z,M
-0.38613,0.62477,-0.5187,313,-1651,-9320,-1629,-123,-207,352,-384,456,-7,,,2024-06-27T20:49:39.050Z,M
-0.38038,0.62200,-0.52058,313,-1485,-5982,-1943,648,-51,264,-377,444,-18,,,2024-06-27T20:49:39.070Z,M
-0.37484,0.61706,-0.52479,313,-1693,-4558,-1831,1075,-214,324,-372,452,-18,,,2024-06-27T20:49:39.090Z,M
-0.36836,0.60829,-0.53069,313,-1841,-3714,-1327,1588,-527,356,-383,447,-11,,,2024-06-27T20:49:39.110Z,M
-0.35654,0.59604,-0.54294,310,-1949,-2124,1307,2482,-192,290,-381,448,-17,,,2024-06-27T20:49:39.130Z,M
-0.33321,0.58181,-0.55985,308,-1689,-2232,2135,3621,303,940,-392,459,-27,,,2024-06-27T20:49:39.150Z,M
-0.30352,0.56203,-0.57968,307,-1861,-3038,2385,4613,230,1242,-388,452,-33,,,2024-06-27T20:49:39.170Z,M
-0.27027,0.53523,-0.60281,308,-1519,-3414,3333,5481,91,1141,-393,452,-41,,,2024-06-27T20:49:39.190Z,M
-0.23393,0.49983,-0.63065,307,-1845,-3946,4559,6442,16,730,-394,456,-65,,,2024-06-27T20:49:39.210Z,M
-0.15722,0.41369,-0.68983,302,-175,-4674,7569,6945,184,153,-403,431,-99,,,2024-06-27T20:49:39.230Z,M
-0.11802,0.37741,-0.71136,304,-401,-5978,8235,6129,636,415,-407,446,-98,,,2024-06-27T20:49:39.250Z,M
-0.08671,0.35061,-0.72477,302,2351,-6606,6929,4571,638,522,-407,414,-133,,,2024-06-27T20:49:39.270Z,M
-0.06501,0.33252,-0.73273,300,-1051,-7276,7861,3073,478,406,-403,415,-147,,,2024-06-27T20:49:39.290Z,M
-0.04765,0.31996,-0.73756,298,-2521,-5036,8303,2252,495,422,-410,409,-138,,,2024-06-27T20:49:39.310Z,M
-0.03135,0.30708,-0.74238,296,-1943,-1854,9497,2205,415,330,-406,410,-154,,,2024-06-27T20:49:39.330Z,M
-0.01445,0.28410,-0.74936,295,-2513,122,9291,3115,-220,299,-413,413,-154,,,2024-06-27T20:49:39.350Z,M
0.03272,0.23232,-0.75547,293,-2755,-478,10537,3647,91,1338,-413,386,-167,,,2024-06-27T20:49:39.370Z,M
0.05513,0.20071,-0.75543,293,-2947,-3060,11515,3957,-506,1444,-418,384,-169,,,2024-06-27T20:49:39.390Z,M
0.07241,0.17078,-0.7555,292,-3887,-5502,11109,3501,-752,1111,-422,367,-181,,,2024-06-27T20:49:39.410Z,M
0.08485,0.14866,-0.75544,292,-3855,-5994,10361,2570,-563,729,-415,353,-183,,,2024-06-27T20:49:39.430Z,M
0.09298,0.13508,-0.75476,291,-3463,-4588,10735,1598,-306,511,-417,348,-193,,,2024-06-27T20:49:39.450Z,M
0.09676,0.12611,-0.75343,290,-3377,-3418,10985,921,-339,462,-417,348,-193,,,2024-06-27T20:49:39.470Z,M
0.09787,0.11893,-0.75242,290,-3041,-2838,10955,609,-429,338,-418,334,-192,,,2024-06-27T20:49:39.490Z,M
0.09965,0.11057,-0.75137,290,-3219,-3316,10931,267,-178,120,-422,338,-191,,,2024-06-27T20:49:39.510Z,M
0.09857,0.10999,-0.75156,290,-3123,-3680,10919,-32,-137,-18,-410,340,-196,,,2024-06-27T20:49:39.530Z,M
0.09509,0.11253,-0.75235,290,-2835,-4436,10865,-424,-112,-206,-417,327,-193,,,2024-06-27T20:49:39.550Z,M
0.08749,0.11966,-0.75483,290,-2463,-5330,10821,-1030,-117,-601,-425,335,-196,,,2024-06-27T20:49:39.570Z,M
0.07353,0.13248,-0.75891,290,-1995,-6086,10753,-1875,-223,-1044,-421,341,-187,,,2024-06-27T20:49:39.590Z,M
0.05286,0.15070,-0.76277,290,-2111,-6092,10643,-2754,-383,-1266,-420,335,-183,,,2024-06-27T20:49:39.610Z,M
0.0264,0.17392,-0.76558,290,-2285,-5348,10631,-3561,-495,-1401,-406,357,-187,,,2024-06-27T20:49:39.630Z,M
-0.03712,0.22581,-0.7681,301,-1911,-3818,11087,-4271,-721,-1721,-415,369,-176,,,2024-06-27T20:49:39.650Z,M
-0.07045,0.25326,-0.76737,307,-1883,-4120,10815,-4433,-654,-1771,-410,377,-181,,,2024-06-27T20:49:39.670Z,M
-0.10522,0.28116,-0.76491,308,-2081,-5200,10797,-4622,-714,-1826,-394,404,-171,,,2024-06-27T20:49:39.690Z,M
-0.14457,0.31156,-0.7598,309,-1531,-5978,10149,-5219,-877,-2011,-395,415,-157,,,2024-06-27T20:49:39.710Z,M
-0.18711,0.34378,-0.75124,310,-577,-5604,9651,-5712,-987,-2108,-388,426,-152,,,2024-06-27T20:49:39.730Z,M
-0.2295,0.37704,-0.73785,312,-1259,-5130,9161,-5970,-998,-1826,-386,435,-138,,,2024-06-27T20:49:39.750Z,M
-0.26912,0.41102,-0.72063,313,-1297,-4810,8793,-6045,-809,-1535,-369,454,-135,,,2024-06-27T20:49:39.770Z,M
-0.305,0.44287,-0.70117,311,-941,-5006,7517,-5773,-722,-1276,-363,464,-110,,,2024-06-27T20:49:39.790Z,M
-0.37032,0.49457,-0.66029,309,453,-5334,4857,-5159,-907,-1265,-349,468,-79,,,2024-06-27T20:49:39.810Z,M
-0.39889,0.51765,-0.63846,306,831,-4978,4049,-4879,-748,-1044,-343,472,-60,,,2024-06-27T20:49:39.830Z,M
-0.42268,0.53820,-0.61737,304,671,-4032,2625,-4382,-600,-796,-347,471,-46,,,2024-06-27T20:49:39.850Z,M
-0.44208,0.55501,-0.59835,302,723,-2964,1411,-3711,-532,-618,-345,472,-35,,,2024-06-27T20:49:39.870Z,M
-0.45731,0.56536,-0.58422,299,719,-1998,41,-2652,-540,-608,-360,476,-16,,,2024-06-27T20:49:39.890Z,M
-0.46725,0.57104,-0.57634,299,979,-1604,-591,-1657,-244,-595,-336,473,-18,,,2024-06-27T20:49:39.910Z,M
-0.47188,0.57326,-0.57323,299,1107,-2238,-1219,-736,-84,-355,-331,468,-11,,,2024-06-27T20:49:39.930Z,M
-0.46901,0.57248,-0.57647,299,527,-4132,-1699,375,201,108,-331,476,-6,,,2024-06-27T20:49:39.950Z,M
-0.46513,0.57032,-0.57987,299,1029,-5530,-1935,635,119,185,-344,476,-8,,,2024-06-27T20:49:39.970Z,M
-0.46118,0.56701,-0.58361,299,1601,-6204,-1459,790,25,197,-333,477,-17,,,2024-06-27T20:49:39.990Z,M
-0.45727,0.56306,-0.58772,299,1949,-6608,-1185,862,-2,160,-333,464,-12,,,2024-06-27T20:49:40.010Z,M
-0.45232,0.55902,-0.59295,299,2125,-7200,-589,955,142,168,-340,472,-7,,,2024-06-27T20:49:40.030Z,M
-0.44694,0.55519,-0.59876,299,1935,-8018,-189,937,269,114,-328,467,-22,,,2024-06-27T20:49:40.050Z,M
-0.44131,0.55240,-0.60353,299,1831,-9514,119,828,270,211,-340,475,-25,,,2024-06-27T20:49:40.070Z,M
-0.4349,0.55620,-0.60445,299,1889,-11634,1177,-318,252,235,-347,473,-23,,,2024-06-27T20:49:40.090Z,M
-0.43671,0.56291,-0.60045,299,2173,-11846,1547,-1012,292,-23,-343,470,-22,,,2024-06-27T20:49:40.110Z,M
-0.44152,0.57182,-0.59406,299,2273,-11918,1505,-1574,275,-232,-339,468,-8,,,2024-06-27T20:49:40.130Z,M
-0.44977,0.58326,-0.5832,299,2075,-11060,637,-2223,64,-273,-336,471,-13,,,2024-06-27T20:49:40.150Z,M
-0.46087,0.59686,-0.56823,299,1943,-11024,769,-2814,-110,-325,-353,467,12,,,2024-06-27T20:49:40.170Z,M
-0.47556,0.61178,-0.5495,297,1703,-10952,715,-3441,-219,-577,-339,468,1,,,2024-06-27T20:49:40.190Z,M
-0.49221,0.62871,-0.52632,295,1661,-9876,375,-4076,-282,-643,-338,459,12,,,2024-06-27T20:49:40.210Z,M
-0.51001,0.64509,-0.50046,293,1929,-8786,-317,-4406,-422,-735,-328,456,20,,,2024-06-27T20:49:40.230Z,M
-0.54957,0.67187,-0.44144,293,1919,-7126,-1953,-4586,-933,-949,-329,442,51,,,2024-06-27T20:49:40.250Z,M
-0.56963,0.68319,-0.40782,291,1739,-6384,-2297,-4676,-1118,-972,-325,433,52,,,2024-06-27T20:49:40.270Z,M
-0.58907,0.69257,-0.37283,292,1757,-5612,-2545,-4641,-1256,-982,-334,423,51,,,2024-06-27T20:49:40.290Z,M
-0.60791,0.70003,-0.33603,292,2191,-5472,-2931,-4609,-1475,-972,-333,419,65,,,2024-06-27T20:49:40.310Z,M
-0.62626,0.70565,-0.29713,291,2267,-5524,-4151,-4653,-1675,-1003,-334,405,81,,,2024-06-27T20:49:40.330Z,M
-0.64384,0.70904,-0.25795,291,1331,-4794,-5361,-4641,-1650,-1118,-333,390,88,,,2024-06-27T20:49:40.350Z,M
-0.66101,0.70989,-0.21752,291,985,-3718,-5987,-4580,-1846,-1213,-334,384,101,,,2024-06-27T20:49:40.370Z,M
-0.68617,0.70996,-0.13982,292,283,-1620,-6555,-4124,-1689,-698,-344,349,109,,,2024-06-27T20:49:40.390Z,M
-0.69351,0.71028,-0.10414,292,243,-1012,-6697,-3778,-1674,-475,-351,343,98,,,2024-06-27T20:49:40.410Z,M
-0.6992,0.70986,-0.07023,293,-395,-320,-7251,-3554,-1602,-405,-347,334,104,,,2024-06-27T20:49:40.430Z,M
-0.70427,0.70814,-0.03722,292,-107,312,-6523,-3534,-1473,-456,-352,334,109,,,2024-06-27T20:49:40.450Z,M
-0.70905,0.70491,-0.00469,294,-177,988,-6701,-3656,-1276,-575,-367,304,101,,,2024-06-27T20:49:40.470Z,M
-0.71421,0.69949,0.02489,294,-955,2284,-7271,-3472,-953,-773,-366,301,100,,,2024-06-27T20:49:40.490Z,M
0.71895,-0.69325,-0.04829,296,-1147,3584,-7327,-2786,-683,-816,-371,290,95,,,2024-06-27T20:49:40.510Z,M
0.7277,-0.67976,-0.08554,296,-1661,4306,-7327,-1856,-614,-850,-386,282,88,,,2024-06-27T20:49:40.530Z,M
0.7309,-0.67428,-0.09793,296,-1005,4742,-7369,-1381,-423,-671,-375,275,96,,,2024-06-27T20:49:40.550Z,M
0.73327,-0.67035,-0.1052,296,-465,4876,-7683,-877,-234,-492,-377,275,91,,,2024-06-27T20:49:40.570Z,M
0.73489,-0.66779,-0.10945,296,-389,4460,-7663,-386,-203,-363,-379,266,88,,,2024-06-27T20:49:40.590Z,M
0.73499,-0.66749,-0.1111,296,-201,3800,-7745,20,-231,-104,-381,261,88,,,2024-06-27T20:49:40.610Z,M
0.73443,-0.66829,-0.11077,296,-421,3308,-7525,229,-146,29,-384,264,80,,,2024-06-27T20:49:40.630Z,M
0.73367,-0.66951,-0.10925,296,-745,2816,-7139,313,-54,92,-381,271,93,,,2024-06-27T20:49:40.650Z,M
0.73089,-0.67395,-0.10146,296,-537,2880,-7427,509,178,286,-392,271,80,,,2024-06-27T20:49:40.670Z,M
0.72815,-0.67768,-0.09737,296,-523,3046,-7673,603,38,425,-377,270,94,,,2024-06-27T20:49:40.690Z,M
0.72448,-0.68253,-0.09231,296,-757,3472,-7463,835,-25,565,-381,274,85,,,2024-06-27T20:49:40.710Z,M
0.72014,-0.68829,-0.08501,296,-1047,3756,-7199,1182,-11,667,-375,275,74,,,2024-06-27T20:49:40.730Z,M
0.71482,-0.69529,-0.07398,296,-1075,4026,-6959,1634,116,812,-385,265,86,,,2024-06-27T20:49:40.750Z,M
-0.70854,0.70333,0.05735,296,-957,3888,-6981,2244,351,955,-384,279,83,,,2024-06-27T20:49:40.770Z,M
-0.70118,0.71196,0.03474,296,-959,3426,-7159,2993,499,1048,-376,274,88,,,2024-06-27T20:49:40.790Z,M
-0.69223,0.72073,0.00607,296,-409,1982,-6789,3753,548,1153,-379,282,88,,,2024-06-27T20:49:40.810Z,M
-0.66896,0.73603,-0.06111,305,-53,-496,-6197,4489,684,1249,-380,302,101,,,2024-06-27T20:49:40.830Z,M
-0.65501,0.74145,-0.09666,306,-93,-828,-6129,4670,672,1282,-374,324,100,,,2024-06-27T20:49:40.850Z,M
-0.63829,0.74621,-0.13246,309,-285,-1220,-5631,4775,653,1454,-370,326,96,,,2024-06-27T20:49:40.870Z,M
-0.61927,0.74943,-0.16927,309,-435,-2118,-4581,4979,653,1540,-371,348,95,,,2024-06-27T20:49:40.890Z,M
-0.60089,0.74775,-0.20905,309,-211,-4320,-3809,5373,653,1137,-380,355,94,,,2024-06-27T20:49:40.910Z,M
-0.58322,0.74195,-0.25019,309,21,-5306,-4201,5438,788,752,-376,369,83,,,2024-06-27T20:49:40.930Z,M
-0.56243,0.73722,-0.28895,311,-129,-5462,-4155,5018,1089,997,-363,374,85,,,2024-06-27T20:49:40.950Z,M
-0.51663,0.72614,-0.3544,309,131,-7784,-2397,4580,447,1149,-372,410,76,,,2024-06-27T20:49:40.970Z,M
-0.50316,0.71320,-0.3818,309,109,-10102,-2069,4148,-21,259,-367,410,66,,,2024-06-27T20:49:40.990Z,M
-0.49533,0.70079,-0.40356,307,139,-11110,-2853,3116,35,-258,-362,415,49,,,2024-06-27T20:49:41.010Z,M
-0.48882,0.69321,-0.41868,304,393,-10976,-3469,2041,266,-138,-372,431,44,,,2024-06-27T20:49:41.030Z,M
-0.48038,0.68900,-0.43001,303,507,-10072,-4135,1657,294,292,-370,431,46,,,2024-06-27T20:49:41.050Z,M
-0.47113,0.68504,-0.43975,303,343,-9856,-3603,1655,113,505,-369,427,47,,,2024-06-27T20:49:41.070Z,M
